Date,Product,Channel,Platform,Spend,Lead,Clicks,Impressions,CPL,CTR,Conversion_Rate
2025-05-31,Sucrose,Facebook,Lead Form,500.27,25.0,0.0,34840,20.0108,0.0,2500.0
2025-05-31,Sucrose,Facebook,Lead Web,164.69,0.0,0.0,19543,164.69,0.0,0.0
2025-06-01,Dairy,Facebook,Lead Form,291.49,23.0,0.0,19186,12.673478260869565,0.0,2300.0
2025-06-01,Dairy,Facebook,Lead Web,165.09,0.0,0.0,14768,165.09,0.0,0.0
2025-06-01,Life,Facebook,Lead Form,118.15,15.0,0.0,4000,7.876666666666667,0.0,1500.0
2025-06-01,Life,Facebook,Lead Web,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-06-01,Life,Google,Other,31.990000000000002,3.0,51.0,423,10.663333333333334,12.056737588652481,5.88235294117647
2025-06-01,Sucrose,Facebook,Lead Form,251.33,22.0,0.0,20628,11.424090909090909,0.0,2200.0
2025-06-01,Sucrose,Facebook,Lead Web,148.38,0.0,0.0,20223,148.38,0.0,0.0
2025-06-02,Dairy,Facebook,Lead Form,279.03,12.0,0.0,17985,23.252499999999998,0.0,1200.0
2025-06-02,Dairy,Facebook,Lead Web,155.76,0.0,0.0,16459,155.76,0.0,0.0
2025-06-02,Life,Facebook,Lead Form,117.38,6.0,0.0,3983,19.563333333333333,0.0,600.0
2025-06-02,Life,Facebook,Lead Web,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-06-02,Life,Google,Other,17.89,0.0,33.0,319,17.89,10.344827586206897,0.0
2025-06-02,Sucrose,Facebook,Lead Form,218.47,16.0,0.0,16639,13.654375,0.0,1600.0
2025-06-02,Sucrose,Facebook,Lead Web,125.03,0.0,0.0,18252,125.03,0.0,0.0
2025-06-03,Dairy,Facebook,Lead Form,264.94,17.0,0.0,15722,15.58470588235294,0.0,1700.0
2025-06-03,Dairy,Facebook,Lead Web,143.22,0.0,0.0,12808,143.22,0.0,0.0
2025-06-03,Life,Facebook,Lead Form,67.65,4.0,0.0,3670,16.9125,0.0,400.0
2025-06-03,Life,Facebook,Lead Web,115.26,0.0,0.0,10282,115.26,0.0,0.0
2025-06-03,Life,Google,Lead Form,73.97,5.0,21.0,643,14.794,3.265940902021773,23.809523809523807
2025-06-03,Life,Google,Other,20.93,5.0,36.0,366,4.186,9.836065573770492,13.88888888888889
2025-06-03,Sucrose,Facebook,Lead Form,271.73,28.0,0.0,23546,9.704642857142858,0.0,2800.0
2025-06-03,Sucrose,Facebook,Lead Web,98.7,0.0,0.0,13596,98.7,0.0,0.0
2025-06-04,Dairy,Facebook,Lead Form,300.81,18.0,0.0,18062,16.711666666666666,0.0,1800.0
2025-06-04,Dairy,Facebook,Lead Web,150.46,0.0,0.0,13067,150.46,0.0,0.0
2025-06-04,Dairy,Google,Lead Web,194.07,10.86,473.0,86561,17.870165745856355,0.5464354616975312,2.295983086680761
2025-06-04,Life,Facebook,Lead Form,67.14,3.0,0.0,3610,22.38,0.0,300.0
2025-06-04,Life,Facebook,Lead Web,311.69,0.0,0.0,21376,311.69,0.0,0.0
2025-06-04,Life,Google,Lead Form,100.61,7.0,32.0,1005,14.372857142857143,3.1840796019900495,21.875
2025-06-04,Life,Google,Lead Web,290.82,16.94,361.0,70897,17.167650531286892,0.5091893874211885,4.692520775623269
2025-06-04,Life,Google,Other,11.030000000000001,0.0,15.0,169,11.030000000000001,8.875739644970414,0.0
2025-06-04,Sucrose,Facebook,Lead Form,330.21,22.0,0.0,29073,15.009545454545453,0.0,2200.0
2025-06-04,Sucrose,Facebook,Lead Web,131.15,0.0,0.0,17088,131.15,0.0,0.0
2025-06-04,Sucrose,Google,Lead Web,231.26,15.04,193.0,32855,15.376329787234043,0.5874296149748897,7.792746113989637
2025-06-05,Dairy,Facebook,Lead Form,331.77,24.0,0.0,17093,13.823749999999999,0.0,2400.0
2025-06-05,Dairy,Facebook,Lead Web,142.91,0.0,0.0,12636,142.91,0.0,0.0
2025-06-05,Dairy,Google,Lead Web,422.44,14.43,842.0,144408,29.275121275121275,0.5830701900171735,1.7137767220902613
2025-06-05,Life,Facebook,Lead Form,63.36,4.0,0.0,3268,15.84,0.0,400.0
2025-06-05,Life,Facebook,Lead Web,229.56,0.0,0.0,14484,229.56,0.0,0.0
2025-06-05,Life,Google,Lead Form,76.81,5.0,29.0,950,15.362,3.052631578947368,17.24137931034483
2025-06-05,Life,Google,Lead Web,468.3,16.98,542.0,82920,27.579505300353357,0.6536420646406175,3.132841328413284
2025-06-05,Life,Google,Other,14.379999999999999,2.0,18.0,241,7.1899999999999995,7.468879668049793,11.11111111111111
2025-06-05,Sucrose,Facebook,Lead Form,340.09,32.0,0.0,25154,10.6278125,0.0,3200.0
2025-06-05,Sucrose,Facebook,Lead Web,76.5,0.0,0.0,8790,76.5,0.0,0.0
2025-06-05,Sucrose,Google,Lead Web,550.43,27.36,411.0,50796,20.118055555555554,0.8091188282541931,6.656934306569343
2025-06-06,Dairy,Facebook,Lead Form,359.96000000000004,33.0,0.0,17783,10.907878787878788,0.0,3300.0
2025-06-06,Dairy,Facebook,Lead Web,146.06,0.0,0.0,11588,146.06,0.0,0.0
2025-06-06,Dairy,Google,Lead Web,455.6,24.159999999999997,1103.0,256402,18.85761589403974,0.4301838519200318,2.1903898458748863
2025-06-06,Life,Facebook,Lead Form,74.16,2.0,0.0,3429,37.08,0.0,200.0
2025-06-06,Life,Facebook,Lead Web,335.18,0.0,0.0,23191,335.18,0.0,0.0
2025-06-06,Life,Google,Lead Form,170.72,4.0,35.0,1183,42.68,2.9585798816568047,11.428571428571429
2025-06-06,Life,Google,Lead Web,253.71,9.57,461.0,102133,26.510971786833856,0.4513722303271224,2.0759219088937093
2025-06-06,Life,Google,Other,15.64,2.0,21.0,243,7.82,8.641975308641975,9.523809523809524
2025-06-06,Sucrose,Facebook,Lead Form,354.82,46.0,0.0,26213,7.713478260869565,0.0,4600.0
2025-06-06,Sucrose,Facebook,Lead Web,134.77,0.0,0.0,14519,134.77,0.0,0.0
2025-06-06,Sucrose,Google,Lead Web,475.42,22.07,298.0,47854,21.54145899410965,0.6227274626990429,7.406040268456376
2025-06-07,Dairy,Facebook,Lead Form,445.74,26.0,0.0,31744,17.143846153846155,0.0,2600.0
2025-06-07,Dairy,Facebook,Lead Web,158.51,0.0,0.0,15214,158.51,0.0,0.0
2025-06-07,Dairy,Google,Lead Web,371.22,4.1000000000000005,975.0,241763,90.54146341463414,0.4032875171138677,0.4205128205128206
2025-06-07,Life,Facebook,Lead Form,70.47,2.0,0.0,3632,35.235,0.0,200.0
2025-06-07,Life,Facebook,Lead Web,315.6,0.0,0.0,21770,315.6,0.0,0.0
2025-06-07,Life,Google,Lead Form,102.24,4.0,32.0,1358,25.56,2.3564064801178204,12.5
2025-06-07,Life,Google,Lead Web,469.86,15.02,814.0,193563,31.282290279627166,0.4205349162804875,1.845208845208845
2025-06-07,Life,Google,Other,21.29,1.0,24.0,234,21.29,10.256410256410255,4.166666666666666
2025-06-07,Sucrose,Facebook,Lead Form,349.9,27.0,0.0,33643,12.959259259259259,0.0,2700.0
2025-06-07,Sucrose,Facebook,Lead Web,173.11,0.0,0.0,21900,173.11,0.0,0.0
2025-06-07,Sucrose,Google,Lead Web,388.74,17.09,257.0,40221,22.746635459332943,0.6389696924492181,6.6498054474708175
2025-06-08,Dairy,Facebook,Lead Form,701.55,33.0,0.0,58230,21.259090909090908,0.0,3300.0
2025-06-08,Dairy,Facebook,Lead Web,157.66,0.0,0.0,19612,157.66,0.0,0.0
2025-06-08,Dairy,Google,Lead Web,389.21000000000004,10.49,1342.0,340310,37.102955195424215,0.3943463312861803,0.7816691505216096
2025-06-08,Life,Facebook,Lead Form,69.49,5.0,0.0,3694,13.898,0.0,500.0
2025-06-08,Life,Facebook,Lead Web,285.74,0.0,0.0,19355,285.74,0.0,0.0
2025-06-08,Life,Google,Lead Form,178.31,5.0,46.0,1330,35.662,3.4586466165413534,10.869565217391305
2025-06-08,Life,Google,Lead Web,393.21,13.29,729.0,172233,29.58690744920993,0.42326383445681137,1.8230452674897117
2025-06-08,Life,Google,Other,13.79,1.0,19.0,215,13.79,8.837209302325581,5.263157894736842
2025-06-08,Sucrose,Facebook,Lead Form,358.47,25.0,0.0,34908,14.3388,0.0,2500.0
2025-06-08,Sucrose,Facebook,Lead Web,146.09,0.0,0.0,18901,146.09,0.0,0.0
2025-06-08,Sucrose,Google,Lead Web,419.9,22.09,309.0,38261,19.008601177003168,0.8076108831447165,7.148867313915858
2025-06-09,Dairy,Facebook,Lead Form,1100.53,37.0,0.0,95659,29.744054054054054,0.0,3700.0
2025-06-09,Dairy,Facebook,Lead Web,150.58,0.0,0.0,18717,150.58,0.0,0.0
2025-06-09,Dairy,Google,Lead Web,510.5,19.02,1777.0,430085,26.840168243953734,0.4131741399955822,1.0703432751828925
2025-06-09,Life,Facebook,Lead Form,64.99,1.0,0.0,3334,64.99,0.0,100.0
2025-06-09,Life,Facebook,Lead Web,247.68,0.0,0.0,18733,247.68,0.0,0.0
2025-06-09,Life,Google,Lead Form,229.51,3.0,36.0,1476,76.50333333333333,2.4390243902439024,8.333333333333332
2025-06-09,Life,Google,Lead Web,332.02,6.14,360.0,71780,54.074918566775246,0.5015324602953469,1.7055555555555553
2025-06-09,Life,Google,Other,19.14,2.0,25.0,180,9.57,13.88888888888889,8.0
2025-06-09,Sucrose,Facebook,Lead Form,436.95,30.0,0.0,44262,14.565,0.0,3000.0
2025-06-09,Sucrose,Facebook,Lead Web,157.13,0.0,0.0,20382,157.13,0.0,0.0
2025-06-09,Sucrose,Google,Lead Web,627.66,20.35,368.0,53458,30.84324324324324,0.6883908863032662,5.529891304347827
2025-06-10,Dairy,Facebook,Lead Form,1117.1,49.0,0.0,84874,22.797959183673466,0.0,4900.0
2025-06-10,Dairy,Facebook,Lead Web,152.4,0.0,0.0,18288,152.4,0.0,0.0
2025-06-10,Dairy,Google,Lead Web,448.42,11.0,1538.0,381641,40.765454545454546,0.4029965333913285,0.7152145643693107
2025-06-10,Life,Facebook,Lead Form,56.89,3.0,0.0,3251,18.963333333333335,0.0,300.0
2025-06-10,Life,Facebook,Lead Web,197.96,0.0,0.0,15802,197.96,0.0,0.0
2025-06-10,Life,Google,Lead Form,143.81,3.0,33.0,1555,47.93666666666667,2.122186495176849,9.090909090909092
2025-06-10,Life,Google,Lead Web,363.07,9.13,351.0,70999,39.76670317634173,0.4943731601853547,2.6011396011396015
2025-06-10,Life,Google,Other,13.8,0.0,17.0,148,13.8,11.486486486486488,0.0
2025-06-10,Sucrose,Facebook,Lead Form,477.17,39.0,0.0,51560,12.235128205128206,0.0,3900.0
2025-06-10,Sucrose,Facebook,Lead Web,165.39,0.0,0.0,25254,165.39,0.0,0.0
2025-06-10,Sucrose,Google,Lead Web,601.41,16.72,423.0,55301,35.969497607655505,0.7649047937650314,3.9527186761229314
2025-06-11,Dairy,Facebook,Lead Form,750.16,29.0,0.0,50223,25.86758620689655,0.0,2900.0
2025-06-11,Dairy,Facebook,Lead Web,146.59,0.0,0.0,15416,146.59,0.0,0.0
2025-06-11,Dairy,Google,Lead Web,225.13,12.0,662.0,170105,18.760833333333334,0.3891713941389142,1.812688821752266
2025-06-11,Life,Facebook,Lead Form,113.65,2.0,0.0,6133,56.825,0.0,200.0
2025-06-11,Life,Facebook,Lead Web,279.88,0.0,0.0,28371,279.88,0.0,0.0
2025-06-11,Life,Google,Lead Form,140.7,1.0,33.0,1294,140.7,2.5502318392581143,3.0303030303030303
2025-06-11,Life,Google,Lead Web,204.09,3.42,148.0,18834,59.67543859649123,0.7858128915790592,2.310810810810811
2025-06-11,Life,Google,Other,5.44,2.0,11.0,142,2.72,7.746478873239436,18.181818181818183
2025-06-11,Sucrose,Facebook,Lead Form,498.73,38.0,0.0,50794,13.124473684210527,0.0,3800.0
2025-06-11,Sucrose,Facebook,Lead Web,124.86,0.0,0.0,17401,124.86,0.0,0.0
2025-06-11,Sucrose,Google,Lead Web,599.68,19.19,355.0,62066,31.249609171443456,0.5719717719846614,5.405633802816902
2025-06-12,Dairy,Facebook,Lead Form,468.40999999999997,21.0,0.0,28033,22.305238095238092,0.0,2100.0
2025-06-12,Dairy,Facebook,Lead Web,152.06,0.0,0.0,16852,152.06,0.0,0.0
2025-06-12,Dairy,Google,Lead Web,213.09,8.59,456.0,96662,24.806752037252622,0.47174691191988577,1.8837719298245614
2025-06-12,Life,Facebook,Lead Form,233.57,8.0,0.0,13004,29.19625,0.0,800.0
2025-06-12,Life,Facebook,Lead Web,207.02,0.0,0.0,20367,207.02,0.0,0.0
2025-06-12,Life,Google,Lead Form,60.31,1.0,25.0,1088,60.31,2.297794117647059,4.0
2025-06-12,Life,Google,Lead Web,197.89,10.01,117.0,11646,19.76923076923077,1.0046367851622875,8.555555555555555
2025-06-12,Life,Google,Other,25.91,0.0,27.0,327,25.91,8.256880733944955,0.0
2025-06-12,Sucrose,Facebook,Lead Form,525.68,35.0,0.0,60193,15.01942857142857,0.0,3500.0
2025-06-12,Sucrose,Facebook,Lead Web,133.39,0.0,0.0,18853,133.39,0.0,0.0
2025-06-12,Sucrose,Google,Lead Web,503.24,15.4,288.0,50409,32.67792207792208,0.5713265488305659,5.347222222222222
2025-06-13,Dairy,Facebook,Lead Form,348.24,12.0,0.0,18573,29.02,0.0,1200.0
2025-06-13,Dairy,Facebook,Lead Web,147.99,0.0,0.0,17669,147.99,0.0,0.0
2025-06-13,Dairy,Google,Lead Web,245.51,17.81,630.0,142342,13.78495227400337,0.44259600118025605,2.8269841269841267
2025-06-13,Life,Facebook,Lead Form,376.1,10.0,0.0,18036,37.61,0.0,1000.0
2025-06-13,Life,Facebook,Lead Web,65.37,0.0,0.0,4981,65.37,0.0,0.0
2025-06-13,Life,Google,Lead Form,100.55,5.0,34.0,1334,20.11,2.548725637181409,14.705882352941178
2025-06-13,Life,Google,Lead Web,202.31,11.52,314.0,71263,17.561631944444446,0.440621360313206,3.668789808917197
2025-06-13,Life,Google,Other,17.09,0.0,16.0,198,17.09,8.080808080808081,0.0
2025-06-13,Sucrose,Facebook,Lead Form,654.39,32.0,0.0,73158,20.4496875,0.0,3200.0
2025-06-13,Sucrose,Facebook,Lead Web,129.7,0.0,0.0,17910,129.7,0.0,0.0
2025-06-13,Sucrose,Google,Lead Web,479.26,17.89,317.0,44703,26.789267747344883,0.7091246672482832,5.643533123028392
2025-06-14,Dairy,Facebook,Lead Form,359.13,17.0,0.0,19230,21.12529411764706,0.0,1700.0
2025-06-14,Dairy,Facebook,Lead Web,152.92,0.0,0.0,14391,152.92,0.0,0.0
2025-06-14,Dairy,Google,Lead Web,373.69,26.05,1564.0,410122,14.345105566218809,0.3813499397740185,1.6656010230179028
2025-06-14,Life,Facebook,Lead Form,387.57000000000005,9.0,0.0,18421,43.06333333333334,0.0,900.0
2025-06-14,Life,Facebook,Lead Web,68.68,0.0,0.0,4609,68.68,0.0,0.0
2025-06-14,Life,Google,Lead Form,69.11,2.0,27.0,1285,34.555,2.1011673151750974,7.4074074074074066
2025-06-14,Life,Google,Lead Web,190.45,12.5,270.0,51261,15.235999999999999,0.5267162170070814,4.62962962962963
2025-06-14,Life,Google,Other,14.54,0.0,15.0,94,14.54,15.957446808510639,0.0
2025-06-14,Sucrose,Facebook,Lead Form,697.26,34.0,0.0,68812,20.50764705882353,0.0,3400.0
2025-06-14,Sucrose,Facebook,Lead Web,106.79,0.0,0.0,12687,106.79,0.0,0.0
2025-06-14,Sucrose,Google,Lead Web,384.57,22.49,270.0,37196,17.099599822143176,0.7258845037100763,8.329629629629629
2025-06-15,Dairy,Facebook,Lead Form,334.67,23.0,0.0,19295,14.550869565217392,0.0,2300.0
2025-06-15,Dairy,Facebook,Lead Web,160.03,0.0,0.0,14464,160.03,0.0,0.0
2025-06-15,Dairy,Google,Lead Web,250.49,13.91,1012.0,306290,18.0079079798706,0.3304058245453655,1.374505928853755
2025-06-15,Life,Facebook,Lead Form,396.98,9.0,0.0,18830,44.10888888888889,0.0,900.0
2025-06-15,Life,Facebook,Lead Web,69.19,0.0,0.0,5084,69.19,0.0,0.0
2025-06-15,Life,Google,Lead Form,88.22,3.0,27.0,1033,29.406666666666666,2.6137463697967087,11.11111111111111
2025-06-15,Life,Google,Lead Web,216.11,6.45,302.0,44873,33.50542635658915,0.6730104962895282,2.1357615894039736
2025-06-15,Life,Google,Other,15.18,0.0,18.0,106,15.18,16.9811320754717,0.0
2025-06-15,Sucrose,Facebook,Lead Form,715.3,31.0,0.0,67731,23.074193548387097,0.0,3100.0
2025-06-15,Sucrose,Facebook,Lead Web,87.14,0.0,0.0,10741,87.14,0.0,0.0
2025-06-15,Sucrose,Google,Lead Web,541.35,19.12,447.0,51936,28.31328451882845,0.8606746765249538,4.2774049217002235
2025-06-16,Dairy,Facebook,Lead Form,105.6,9.0,0.0,5343,11.733333333333333,0.0,900.0
2025-06-16,Dairy,Facebook,Lead Web,153.25,0.0,0.0,14443,153.25,0.0,0.0
2025-06-16,Dairy,Google,Lead Web,379.8,16.9,1366.0,424700,22.47337278106509,0.3216388038615493,1.2371888726207905
2025-06-16,Life,Facebook,Lead Form,414.78999999999996,22.0,0.0,19765,18.854090909090907,0.0,2200.0
2025-06-16,Life,Facebook,Lead Web,74.81,0.0,0.0,4867,74.81,0.0,0.0
2025-06-16,Life,Google,Lead Form,68.65,4.0,36.0,1178,17.1625,3.0560271646859083,11.11111111111111
2025-06-16,Life,Google,Lead Web,246.93,4.02,340.0,58278,61.42537313432837,0.5834105494354644,1.1823529411764704
2025-06-16,Life,Google,Other,16.06,1.0,21.0,199,16.06,10.552763819095476,4.761904761904762
2025-06-16,Sucrose,Facebook,Lead Form,661.81,16.0,0.0,49669,41.363125,0.0,1600.0
2025-06-16,Sucrose,Facebook,Lead Web,51.59,0.0,0.0,7525,51.59,0.0,0.0
2025-06-16,Sucrose,Google,Lead Web,760.24,35.68,617.0,59521,21.307174887892376,1.0366089279413988,5.782820097244732
2025-06-17,Dairy,Facebook,Lead Form,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-06-17,Dairy,Facebook,Lead Web,91.81,0.0,0.0,8175,91.81,0.0,0.0
2025-06-17,Dairy,Google,Lead Web,499.6,12.0,2220.0,689886,41.63333333333333,0.32179229611848914,0.5405405405405406
2025-06-17,Life,Facebook,Lead Form,439.15999999999997,57.0,0.0,22430,7.704561403508771,0.0,5700.0
2025-06-17,Life,Facebook,Lead Web,65.68,0.0,0.0,4530,65.68,0.0,0.0
2025-06-17,Life,Google,Lead Form,128.73,2.0,34.0,1239,64.365,2.744148506860371,5.88235294117647
2025-06-17,Life,Google,Lead Web,396.66,12.22,521.0,99330,32.45990180032733,0.524514245444478,2.3454894433781193
2025-06-17,Life,Google,Other,13.549999999999999,0.0,22.0,185,13.549999999999999,11.891891891891893,0.0
2025-06-17,Sucrose,Facebook,Lead Form,720.03,33.0,0.0,43265,21.819090909090907,0.0,3300.0
2025-06-17,Sucrose,Facebook,Lead Web,49.24,0.0,0.0,6024,49.24,0.0,0.0
2025-06-17,Sucrose,Google,Lead Web,847.91,33.24,625.0,79677,25.508724428399518,0.7844170839765553,5.3184000000000005
2025-06-18,Dairy,Facebook,Lead Form,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-06-18,Dairy,Facebook,Lead Web,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-06-18,Dairy,Google,Lead Web,493.16,23.02,2164.0,672479,21.423110338835798,0.32179443521656437,1.063770794824399
2025-06-18,Life,Facebook,Lead Form,546.55,35.0,0.0,31565,15.615714285714285,0.0,3500.0
2025-06-18,Life,Facebook,Lead Web,73.14,0.0,0.0,6842,73.14,0.0,0.0
2025-06-18,Life,Google,Lead Form,75.82,2.0,32.0,1211,37.91,2.6424442609413705,6.25
2025-06-18,Life,Google,Lead Web,435.45,7.05,419.0,79816,61.765957446808514,0.5249574020246567,1.6825775656324582
2025-06-18,Life,Google,Other,10.77,1.0,18.0,223,10.77,8.071748878923767,5.555555555555555
2025-06-18,Sucrose,Facebook,Lead Form,557.91,23.0,0.0,33600,24.25695652173913,0.0,2300.0
2025-06-18,Sucrose,Facebook,Lead Web,288.4,0.0,0.0,41290,288.4,0.0,0.0
2025-06-18,Sucrose,Google,Lead Web,780.04,30.04,681.0,62552,25.96671105193076,1.0886942064202583,4.411160058737151
2025-06-19,Dairy,Facebook,Lead Form,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-06-19,Dairy,Facebook,Lead Web,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-06-19,Dairy,Google,Lead Web,291.27,14.93,1008.0,335998,19.509042196918955,0.30000178572491504,1.4811507936507937
2025-06-19,Life,Facebook,Lead Form,444.26,16.0,0.0,26201,27.76625,0.0,1600.0
2025-06-19,Life,Facebook,Lead Web,46.3,0.0,0.0,3334,46.3,0.0,0.0
2025-06-19,Life,Google,Lead Form,121.77,6.0,29.0,1318,20.294999999999998,2.2003034901365703,20.689655172413794
2025-06-19,Life,Google,Lead Web,269.03,7.9,204.0,29870,34.05443037974683,0.6829594911282223,3.872549019607843
2025-06-19,Life,Google,Other,12.88,1.0,23.0,208,12.88,11.057692307692307,4.3478260869565215
2025-06-19,Sucrose,Facebook,Lead Form,449.97,21.0,0.0,25629,21.427142857142858,0.0,2100.0
2025-06-19,Sucrose,Facebook,Lead Web,62.87,0.0,0.0,7435,62.87,0.0,0.0
2025-06-19,Sucrose,Google,Lead Web,666.55,17.48,537.0,58099,38.13215102974828,0.9242844110914129,3.2551210428305404
2025-06-20,Dairy,Facebook,Lead Form,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-06-20,Dairy,Facebook,Lead Web,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-06-20,Dairy,Google,Lead Web,277.65,9.08,719.0,260293,30.578193832599116,0.27622717476075037,1.2628650904033378
2025-06-20,Life,Facebook,Lead Form,550.8599999999999,41.0,0.0,28387,13.43560975609756,0.0,4100.0
2025-06-20,Life,Facebook,Lead Web,53.15,0.0,0.0,3578,53.15,0.0,0.0
2025-06-20,Life,Google,Lead Form,184.44,1.0,31.0,1098,184.44,2.823315118397086,3.225806451612903
2025-06-20,Life,Google,Lead Web,287.95,10.67,216.0,30009,26.98687910028116,0.7197840647805659,4.939814814814815
2025-06-20,Life,Google,Other,18.97,0.99,25.0,269,19.16161616161616,9.293680297397769,3.9599999999999995
2025-06-20,Sucrose,Facebook,Lead Form,418.26,21.0,0.0,21773,19.917142857142856,0.0,2100.0
2025-06-20,Sucrose,Facebook,Lead Web,93.94,0.0,0.0,9729,93.94,0.0,0.0
2025-06-20,Sucrose,Google,Lead Web,388.07,21.45,334.0,45754,18.091841491841492,0.7299908204747126,6.422155688622755
2025-06-21,Dairy,Google,Lead Web,158.09,9.13,570.0,225791,17.315443592552025,0.25244584593717195,1.6017543859649126
2025-06-21,Life,Facebook,Lead Form,542.84,58.0,0.0,26128,9.359310344827588,0.0,5800.0
2025-06-21,Life,Facebook,Lead Web,73.64,0.0,0.0,5010,73.64,0.0,0.0
2025-06-21,Life,Google,Lead Form,87.11,7.0,33.0,1235,12.444285714285714,2.6720647773279356,21.21212121212121
2025-06-21,Life,Google,Lead Web,227.46,7.45,167.0,28424,30.531543624161074,0.5875316633830565,4.461077844311377
2025-06-21,Life,Google,Other,12.17,0.0,18.0,121,12.17,14.87603305785124,0.0
2025-06-21,Sucrose,Facebook,Lead Form,476.5,20.0,0.0,27720,23.825,0.0,2000.0
2025-06-21,Sucrose,Facebook,Lead Web,77.83,0.0,0.0,8964,77.83,0.0,0.0
2025-06-21,Sucrose,Google,Lead Web,228.97,16.83,225.0,29723,13.604872251931077,0.7569895367224035,7.4799999999999995
2025-06-22,Dairy,Facebook,Lead Web,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-06-22,Dairy,Google,Lead Web,97.71,5.87,401.0,151454,16.645655877342417,0.26476685990465754,1.4638403990024937
2025-06-22,Life,Facebook,Lead Form,485.03999999999996,41.0,0.0,25200,11.830243902439024,0.0,4100.0
2025-06-22,Life,Facebook,Lead Web,61.74,0.0,0.0,3547,61.74,0.0,0.0
2025-06-22,Life,Google,Lead Form,115.93,2.0,33.0,1303,57.965,2.532617037605526,6.0606060606060606
2025-06-22,Life,Google,Lead Web,169.62,4.0,133.0,17697,42.405,0.7515398090071764,3.007518796992481
2025-06-22,Life,Google,Other,7.5600000000000005,0.0,11.0,149,7.5600000000000005,7.38255033557047,0.0
2025-06-22,Sucrose,Facebook,Lead Form,477.42,14.0,0.0,28624,34.10142857142857,0.0,1400.0
2025-06-22,Sucrose,Facebook,Lead Web,42.9,0.0,0.0,4775,42.9,0.0,0.0
2025-06-22,Sucrose,Google,Lead Web,423.68,21.65,552.0,103383,19.569515011547345,0.5339369141928557,3.9221014492753623
2025-06-23,Dairy,Facebook,Lead Web,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-06-23,Dairy,Google,Lead Web,135.15,4.95,370.0,67513,27.303030303030305,0.5480425992031165,1.337837837837838
2025-06-23,Life,Facebook,Lead Form,600.26,40.0,0.0,32287,15.006499999999999,0.0,4000.0
2025-06-23,Life,Facebook,Lead Web,56.33,0.0,0.0,4403,56.33,0.0,0.0
2025-06-23,Life,Google,Lead Form,124.13,3.0,38.0,1279,41.376666666666665,2.9710711493354185,7.894736842105263
2025-06-23,Life,Google,Lead Web,206.55,10.82,118.0,9055,19.089648798521257,1.3031474323578134,9.169491525423728
2025-06-23,Life,Google,Other,13.530000000000001,1.0,19.0,132,13.530000000000001,14.393939393939394,5.263157894736842
2025-06-23,Sucrose,Facebook,Lead Form,418.53,12.0,0.0,25407,34.8775,0.0,1200.0
2025-06-23,Sucrose,Facebook,Lead Web,65.92,0.0,0.0,8411,65.92,0.0,0.0
2025-06-23,Sucrose,Google,Lead Web,890.63,44.27,1170.0,235711,20.11813869437542,0.49637055546834896,3.783760683760684
2025-06-24,Dairy,Google,Lead Web,136.55,5.0,392.0,91707,27.310000000000002,0.4274482863903519,1.2755102040816326
2025-06-24,Life,Facebook,Lead Form,254.24,13.0,0.0,13253,19.556923076923077,0.0,1300.0
2025-06-24,Life,Facebook,Lead Web,65.46,0.0,0.0,4674,65.46,0.0,0.0
2025-06-24,Life,Google,Lead Form,78.77,3.0,33.0,1220,26.256666666666664,2.7049180327868854,9.090909090909092
2025-06-24,Life,Google,Lead Web,195.14,7.0,191.0,30936,27.877142857142854,0.617403672097233,3.664921465968586
2025-06-24,Life,Google,Other,23.549999999999997,0.0,25.0,430,23.549999999999997,5.813953488372093,0.0
2025-06-24,Sucrose,Facebook,Lead Form,457.62,10.0,0.0,30281,45.762,0.0,1000.0
2025-06-24,Sucrose,Facebook,Lead Web,84.9,0.0,0.0,11638,84.9,0.0,0.0
